"서울특별시","성북구",거래규모,86~100㎡,9,1,24,2,4,0,8,1,4,0
"서울특별시","성북구",거래규모,101~135㎡,510,60,701,82,283,33,50,6,166,20
"서울특별시","성북구",거래규모,136~165㎡,18,3,40,6,17,3,3,0,7,1
"서울특별시","성북구",거래규모,166~198㎡,14,3,15,3,6,1,5,1,8,1
"서울특별시","성북구",거래규모,198㎡초과,1,0,1,0,0,0,0,0,0,0
"서울특별시","성북구",매입자연령대,20대이하,110,7,176,12,130,8,25,2,62,4
"서울특별시","성북구",매입자연령대,30대,1187,85,1811,129,1094,76,226,15,730,50
"서울특별시","성북구",매입자연령대,40대,1062,88,1355,113,676,55,132,10,499,39
"서울특별시","성북구",매입자연령대,50대,590,48,848,71,359,27,87,6,323,25
"서울특별시","성북구",매입자연령대,60대,368,29,457,36,194,15,42,3,162,11
"서울특별시","성북구",매입자연령대,70대이상,179,14,219,16,125,9,37,3,81,6
"서울특별시","성북구",매입자연령대,기타,110,6,62,5,146,7,565,25,156,8
"서울특별시","강북구",매입자거주지,관할 시군구내,581,45,947,76,340,27,88,6,265,21
"서울특별시","강북구",매입자거주지,관할 시도내,438,31,994,72,600,38,78,5,278,18
"서울특별시","강북구",매입자거주지,관할 시도외 서울,0,0,0,0,0,0,0,0,0,0
"서울특별시","강북구",매입자거주지,관할 시도외 기타,182,12,490,33,154,11,116,4,306,13
"서울특별시","강북구",거래주체,개인->개인,1170,87,2219,172,1042,73,203,14,594,43
"서울특별시","강북구",거래주체,개인->법인,15,1,82,3,0,0,1,0,2,0
"서울특별시","강북구",거래주체,개인->기타,2,0,37,2,0,0,0,0,148,3
"서울특별시","강북구",거래주체,법인->개인,7,0,89,4,49,2,6,0,9,1
"서울특별시","강북구",거래주체,법인->법인,5,0,0,0,0,0,0,0,0,0
"서울특별시","강북구",거래주체,법인->기타,0,0,1,0,0,0,72,1,95,4
"서울특별시","강북구",거래주체,기타->개인,2,0,3,0,3,0,0,0,1,0
"서울특별시","강북구",거래주체,기타->법인,0,0,0,0,0,0,0,0,0,0
"서울특별시","강북구",거래주체,기타->기타,0,0,0,0,0,0,0,0,0,0
"서울특별시","강북구",거래규모,20㎡이하,28,1,24,0,88,1,76,1,140,2
"서울특별시","강북구",거래규모,21~40㎡,8,0,131,4,46,1,31,1,79,2
"서울특별시","강북구",거래규모,41~60㎡,472,27,873,50,393,22,62,4,302,17
"서울특별시","강북구",거래규모,61~85㎡,557,46,1103,92,457,38,93,8,275,23
"서울특별시","강북구",거래규모,86~100㎡,1,0,1,0,7,1,0,0,3,0
"서울특별시","강북구",거래규모,101~135㎡,131,15,288,34,101,12,20,2,44,5
"서울특별시","강북구",거래규모,136~165㎡,4,1,10,2,2,0,0,0,6,1
"서울특별시","강북구",거래규모,166~198㎡,0,0,0,0,0,0,0,0,0,0
"서울특별시","강북구",거래규모,198㎡초과,0,0,1,0,0,0,0,0,0,0
"서울특별시","강북구",매입자연령대,20대이하,27,2,91,5,48,3,9,0,23,1
"서울특별시","강북구",매입자연령대,30대,324,23,751,53,366,26,61,4,199,13
"서울특별시","강북구",매입자연령대,40대,333,26,673,55,261,20,49,3,160,12
"서울특별시","강북구",매입자연령대,50대,271,21,418,34,204,13,56,4,123,9
"서울특별시","강북구",매입자연령대,60대,155,11,239,18,131,9,12,1,66,5
"서울특별시","강북구",매입자연령대,70대이상,69,5,139,10,84,6,22,2,33,2
"서울특별시","강북구",매입자연령대,기타,22,1,120,5,0,0,73,1,245,8
"서울특별시","도봉구",매입자거주지,관할 시군구내,1351,101,2241,170,837,62,184,13,524,37
"서울특별시","도봉구",매입자거주지,관할 시도내,905,59,1769,115,885,55,167,10,374,24
"서울특별시","도봉구",매입자거주지,관할 시도외 서울,0,0,0,0,0,0,0,0,0,0
"서울특별시","도봉구",매입자거주지,관할 시도외 기타,511,33,901,57,373,23,88,5,230,14
"서울특별시","도봉구",거래주체,개인->개인,2638,184,4779,334,2053,138,430,27,1110,74
"서울특별시","도봉구",거래주체,개인->법인,23,1,27,2,9,0,1,0,1,0
"서울특별시","도봉구",거래주체,개인->기타,34,2,4,0,4,0,0,0,2,0
"서울특별시","도봉구",거래주체,법인->개인,51,3,94,6,26,1,8,1,9,1
"서울특별시","도봉구",거래주체,법인->법인,12,1,3,0,0,0,0,0,0,0
"서울특별시","도봉구",거래주체,법인->기타,0,0,0,0,0,0,0,0,0,0
"서울특별시","도봉구",거래주체,기타->개인,9,1,4,0,3,0,0,0,5,0
"서울특별시","도봉구",거래주체,기타->법인,0,0,0,0,0,0,0,0,0,0
"서울특별시","도봉구",거래주체,기타->기타,0,0,0,0,0,0,0,0,1,0
"서울특별시","도봉구",거래규모,20㎡이하,22,0,43,1,45,1,30,0,24,0
"서울특별시","도봉구",거래규모,21~40㎡,201,7,325,11,182,6,43,1,118,4
"서울특별시","도봉구",거래규모,41~60㎡,1018,52,1778,92,798,42,163,8,415,22
"서울특별시","도봉구",거래규모,61~85㎡,1290,103,2379,191,952,77,169,14,508,41
"서울특별시","도봉구",거래규모,86~100㎡,29,3,48,4,18,2,6,1,11,1
"서울특별시","도봉구",거래규모,101~135㎡,178,22,287,34,85,10,20,2,43,5
"서울특별시","도봉구",거래규모,136~165㎡,15,2,34,5,6,1,2,0,4,1
"서울특별시","도봉구",거래규모,166~198㎡,10,2,13,2,7,1,4,1,2,0
"서울특별시","도봉구",거래규모,198㎡초과,4,1,4,1,2,0,2,0,3,1
"서울특별시","도봉구",매입자연령대,20대이하,122,7,271,15,154,8,36,2,56,3
"서울특별시","도봉구",매입자연령대,30대,708,46,1313,84,715,44,143,9,362,23
"서울특별시","도봉구",매입자연령대,40대,716,54,1181,89,471,34,91,6,276,19
"서울특별시","도봉구",매입자연령대,50대,611,44,1040,77,337,25,76,5,206,15
"서울특별시","도봉구",매입자연령대,60대,372,26,744,52,259,18,55,3,169,12
"서울특별시","도봉구",매입자연령대,70대이상,169,11,328,22,146,10,37,3,55,4
"서울특별시","도봉구",매입자연령대,기타,69,4,34,2,13,1,1,0,4,0
"서울특별시","노원구",매입자거주지,관할 시군구내,3336,237,4331,307,1682,117,342,23,1228,84
"서울특별시","노원구",매입자거주지,관할 시도내,1848,111,3350,196,1849,103,371,20,857,50
"서울특별시","노원구",매입자거주지,관할 시도외 서울,0,0,0,0,0,0,0,0,0,0
"서울특별시","노원구",매입자거주지,관할 시도외 기타,1531,84,2168,123,903,52,203,11,562,31
"서울특별시","노원구",거래주체,개인->개인,6421,417,9625,613,4373,269,885,52,2597,162
"서울특별시","노원구",거래주체,개인->법인,91,5,64,4,8,0,5,0,2,0
"서울특별시","노원구",거래주체,개인->기타,15,1,6,0,1,0,4,0,3,0
"서울특별시","노원구",거래주체,법인->개인,77,6,128,7,36,2,17,1,38,3
"서울특별시","노원구",거래주체,법인->법인,12,1,5,0,6,0,0,0,0,0
"서울특별시","노원구",거래주체,법인->기타,90,1,0,0,0,0,0,0,0,0
"서울특별시","노원구",거래주체,기타->개인,8,1,21,1,10,1,5,0,7,0
"서울특별시","노원구",거래주체,기타->법인,0,0,0,0,0,0,0,0,0,0
"서울특별시","노원구",거래주체,기타->기타,1,0,0,0,0,0,0,0,0,0
"서울특별시","노원구",거래규모,20㎡이하,129,2,53,1,50,1,44,1,54,1
"서울특별시","노원구",거래규모,21~40㎡,689,25,1049,39,547,20,123,4,261,9
"서울특별시","노원구",거래규모,41~60㎡,3352,178,5213,273,2415,127,474,25,1455,76
"서울특별시","노원구",거래규모,61~85㎡,1939,157,2739,221,1143,92,206,17,662,54
"서울특별시","노원구",거래규모,86~100㎡,103,10,127,12,49,5,14,1,30,3
"서울특별시","노원구",거래규모,101~135㎡,458,54,609,72,207,24,50,6,167,19
"서울특별시","노원구",거래규모,136~165㎡,42,6,59,8,23,3,5,1,18,3
"서울특별시","노원구",거래규모,166~198㎡,3,1,0,0,0,0,0,0,0,0
"서울특별시","노원구",거래규모,198㎡초과,0,0,0,0,0,0,0,0,0,0
"서울특별시","노원구",매입자연령대,20대이하,297,16,598,30,331,16,77,4,185,9
"서울특별시","노원구",매입자연령대,30대,1816,112,3199,186,1854,102,381,20,844,47
"서울특별시","노원구",매입자연령대,40대,2075,147,2814,198,1171,83,199,13,758,52
"서울특별시","노원구",매입자연령대,50대,1257,84,1782,122,547,37,118,8,502,34
"서울특별시","노원구",매입자연령대,60대,723,45,933,57,342,21,74,4,235,15
"서울특별시","노원구",매입자연령대,70대이상,338,20,448,28,174,11,58,4,118,7
